throttle,rps,adjust,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gyr_z
12,4,12,144,-224.4,956.1,0,0,0,2.5
12,5.3,12,164.6,25.4,890.4,0,0,0,0.2
12,6.7,12,136.1,33.9,1174.6,0,0,0,-1.9
12,6.7,12,447.3,-97.1,1073.7,0,0,0,1.6
12,8,12,240.2,-238.2,758.1,0,0,0,2.6
12,9.3,12,505.6,83.5,465.1,0,0,0,1.3
12,10.7,12,180.9,31.7,783.4,0,0,0,0.1
12,10.7,12,409.4,-283.6,1596.4,0,0,0,2.5
12,12,12,116.7,-90.4,1275.6,0,0,0,0.3
12,12,12,485.8,-143.4,485.6,0,0,0,3.8
12,10.7,12,414.3,-166,999,0,0,0,4
12,12,12,497.1,-282.5,1524.4,0,0,0,1.8
12,12,12,493.2,91.8,1390.1,0,0,0,0.8
12,9.3,12,217.8,-76.6,928.2,0,0,0,0.5
12,10.7,12,305.9,145.5,799.3,0,0,0,1.1
12,10.7,12,215.3,163.6,920.7,0,0,0,2.3
12,10.7,12,677.5,192.6,1970.7,0,0,0,1.8
12,10.7,12,175.5,-153.9,1439.5,0,0,0,0.3
12,12,12,245.1,389.4,941.7,0,0,0,3.2
12,9.3,12,594.2,-203.4,623,0,0,0,3.5
12,10.7,12,739,-224.4,1472.9,0,0,0,1.3
12,13.3,12,241.2,-8.5,1662.8,0,0,0,-1.2
12,12,12,182.6,-56.4,767.8,0,0,0,-2.1
12,12,12,680.2,-410.4,406,0,0,0,-5.5
12,13.3,12,213.6,280.5,1416,0,0,0,-4.4
12,13.3,12,115.7,160.4,1653.1,0,0,0,0.5
12,13.3,12,-62.1,245.4,1166.3,0,0,0,-3.9
12,13.3,12,799.1,-401.9,161.9,0,0,0,-3.9
12,13.3,12,309.8,31.5,1498.8,0,0,0,-4.8
12,12,12,559.3,98.9,1722.2,0,0,0,-3.7
12,10.7,12,574.7,217.5,900.4,0,0,0,-4.1
12,12,12,545.2,36.4,395.3,0,0,0,-6.8
12,10.7,12,570.3,378.7,801.8,0,0,0,-3.3
12,10.7,12,183.1,299.8,1436.8,0,0,0,-1.7
12,10.7,12,76.2,106.7,968.7,0,0,0,-6.1
12,10.7,12,203.1,-12.3,643.3,0,0,0,-5.2
12,10.7,12,-320.2,-320.7,1489.3,0,0,0,-3.5
12,12,12,236.8,8.1,1932.6,0,0,0,-5.1
12,13.3,12,228.5,-28.9,525.4,0,0,0,-4.4
12,13.3,12,-439.3,-317.9,791.5,0,0,0,-4.5
12,13.3,12,-26.9,257.1,1873.8,0,0,0,-4.7
12,14.7,12,303.1,-1,1970.7,0,0,0,-5
12,13.3,12,357.9,-202.6,546.6,0,0,0,-7.8
12,16,12,224.4,505.9,838.4,0,0,0,-4.9
12,14.7,12,-242.8,-118.1,1254.9,0,0,0,-5
12,14.7,12,481.9,-123.1,699.2,0,0,0,-5.9
12,14.7,12,-81.2,-374,835.4,0,0,0,-6.8
12,13.3,12,458.7,115.7,1862.8,0,0,0,-4.1
12,13.3,12,370.1,-35.1,1347.7,0,0,0,-6.4
12,10.7,12,114,-267.7,64.5,0,0,0,-5.7
12,13.3,12,846.9,-45.8,1185.3,0,0,0,-4.2
12,13.3,12,335.4,290.8,1297.9,0,0,0,-7.4
12,13.3,12,-87.8,61.8,493.7,0,0,0,-7.6
12,12,12,349.9,-74.5,657.1,0,0,0,-8.4
12,12,12,-112.5,-72.7,1518.8,0,0,0,-6.1
12,12,12,255.1,-174.4,202.4,0,0,0,-6.7
12,13.3,12,12.5,-53.8,948.2,0,0,0,-7.1
12,16,12,-210.8,-99.6,1217.3,0,0,0,-3.1
12,16,12,-263.3,345.9,475.6,0,0,0,-8.7
12,16,12,239,-75.1,832.3,0,0,0,-7.3
12,16,12,251.2,370.4,1493.9,0,0,0,-6.2
12,16,12,251.1,-88.9,1239.3,0,0,0,-5.4
12,17.3,12,-114,-345.8,1298.8,0,0,0,-2.8
12,18.7,12,158.2,150.9,1191.2,0,0,0,-3.4
12,18.7,12,98.6,246.3,761.1,0,0,0,-8.8
12,18.7,12,-247.2,-165.7,1288.3,0,0,0,-2.5
12,17.3,12,415.8,-58.2,1802.5,0,0,0,-5
12,16,12,381.6,-35.1,573.7,0,0,0,-3.7
12,17.3,12,-227.7,49.6,1242.4,0,0,0,-8.4
12,17.3,12,600.6,-177.8,1001.1,0,0,0,-10.7
12,16,12,-256.9,-606.8,141.6,0,0,0,-8
12,16,12,111.1,91.1,1696.3,0,0,0,-11.4
12,16,12,-27.2,-441.1,1540.8,0,0,0,-13.3
12,14.7,12,288.1,-260.5,1115.2,0,0,0,-8.6
12,14.7,12,-126.8,236.3,1488.5,0,0,0,-11.5
12,14.7,12,-108.6,-359.1,318.1,0,0,0,-7.3
12,14.7,12,-96.3,99.1,967,0,0,0,-7.8
12,16,12,571.8,488.5,1485.6,0,0,0,-5.5
12,16,12,349.6,-12.8,941.9,0,0,0,-7.1
12,16,12,37.4,109.6,1118.2,0,0,0,-7.8
12,16,12,41.7,309.8,808.1,0,0,0,-5
12,18.7,12,23.4,-136.3,692.1,0,0,0,-5.2
12,18.7,12,115.5,194.3,1146.5,0,0,0,-3.3
12,18.7,12,92.3,405.3,1390.6,0,0,0,-5.7
12,18.7,12,320.3,5.1,1368.4,0,0,0,-7.4
12,18.7,12,24.4,47.4,1314.2,0,0,0,-6.5
12,18.7,12,360.6,-512.3,337.4,0,0,0,-5.2
12,20,12,229,-482.3,1285.9,0,0,0,0.2
12,18.7,12,-341.2,-198,1312.5,0,0,0,-9.9
12,16,12,183.8,-92.5,663.3,0,0,0,-10.8
12,18.7,12,246.8,188.2,1265.1,0,0,0,-3.6
12,20,12,233.4,-353.1,440.7,0,0,0,-7.7
12,18.7,12,62.3,7.1,1772.5,0,0,0,-2.1
12,18.7,12,-208.1,281.3,1804.4,0,0,0,-3.2
12,18.7,12,190.2,-187.3,1208.1,0,0,0,-6.6
12,18.7,12,-309.4,217,1489.7,0,0,0,0.3
12,20,12,364.3,68.4,842,0,0,0,-4.2
12,20,12,-147.5,92,1195.3,0,0,0,-3.6
12,17.3,12,-90.9,228.3,1042.5,0,0,0,-10.3
12,16,12,-448.3,-263.1,1260,0,0,0,-3.5
12,18.7,12,-30.5,491.5,1452.6,0,0,0,-9.7
12,17.3,12,-245.9,-363.5,638.4,0,0,0,-5.5
12,20,12,-45.3,115.1,1829.6,0,0,0,-4.8
12,17.3,12,55.2,127.9,1451.9,0,0,0,-3.2
12,17.3,12,307.6,-263.6,864.7,0,0,0,-4
12,17.3,12,261.1,159.9,1378.4,0,0,0,-4.2
0,20,-84,191.7,-144.1,259.5,0,0,0,-5.8
0,20,-84,137.5,3.9,1773.9,0,0,0,-1.8
0,17.3,-80,-17.9,-202.6,670.2,0,0,0,-1.1
0,18.7,-83,25.6,419.7,1497.3,0,0,0,-4.5
0,18.7,-84,-33.3,405.5,581.1,0,0,0,-7
0,18.7,-84,-438.5,-121.2,1192.4,0,0,0,-3.3
0,18.7,-85,287.4,-46.1,-135.7,0,0,0,-8.8
0,18.7,-85,-285.8,264.9,147.9,0,0,0,-10.8
0,14.7,-78,-675.7,-218,1558.8,0,0,0,-9.2
0,16,-81,-177.1,-259.1,763.9,0,0,0,-13.5
0,16,-82,-430.3,178.2,1251.5,0,0,0,-10.6
0,14.7,-80,-491.8,-65.6,831.5,0,0,0,-10.9
0,10.7,-73,-1999,91.8,1999.9,0,0,0,-2.6
0,10.7,-73,-1451.3,416.3,1999.9,0,0,0,-31.3
0,9.3,-71,-1999,-394.5,1122.1,0,0,0,-19.7
0,8,-69,-1999,-411.9,-608.4,0,0,0,-15
0,8,-69,-1975.4,-489.7,-1793.5,0,0,0,-28.6
0,5.3,-65,-1114.5,-707.7,-1679.3,0,0,0,-32.3
0,4,-62,-1371.7,-450.8,-640.1,0,0,0,-41.2
0,2.7,-60,-1208.5,107.4,102.8,0,0,0,-43.1
0,2.7,-60,-1999,358.2,1999.9,0,0,0,-39.3
0,2.7,-60,-984.6,36.1,1673.3,0,0,0,-20.1
0,1.3,-58,-1242.1,142.8,1645.5,0,0,0,-8.4
0,1.3,-58,-886.5,-136.5,641.6,0,0,0,-7
0,1.3,-58,-1133.7,313.5,1045.4,0,0,0,4.1
0,1.3,-58,-531.3,207.3,374.1,0,0,0,11.2
0,1.3,-58,-663.9,615.5,1014.6,0,0,0,21.6
0,1.3,-58,-380.9,386.5,1039.6,0,0,0,30.4
0,1.3,-58,-191.3,229.5,964.1,0,0,0,33.6
0,0,-56,-147.8,20.5,976.1,0,0,0,29.8
0,0,-56,-74.8,-8.2,1063.5,0,0,0,21.1
0,2.7,-61,5.4,-63,1059.1,0,0,0,13.8
0,2.7,-61,-131.7,-36.6,1199.1,0,0,0,5.4
0,2.7,-61,165.8,-3.1,896.5,0,0,0,-4.5
0,2.7,-61,186.3,102.1,1148.2,0,0,0,-6.3
0,2.7,-61,197.1,132.3,872.6,0,0,0,-6.2
0,2.7,-61,-45.8,139.4,1071.3,0,0,0,-2.7
0,2.7,-61,62.7,72.5,1130.1,0,0,0,0.6
0,2.7,-61,109.4,-109.6,1027.1,0,0,0,-1.8
0,0,-56,139.4,-14.4,972.2,0,0,0,-1.2
0,0,-56,120.1,50.3,997.1,0,0,0,0.4
0,0,-56,35.4,36.9,1031.1,0,0,0,0.6
0,0,-56,-76.3,9,1022.5,0,0,0,0.2
0,0,-56,-120.9,15.1,1004.9,0,0,0,0.7
0,0,-56,-144.1,7.8,1024.7,0,0,0,0.8
0,0,-56,-92.1,14.9,1020,0,0,0,0.4
0,0,-56,-41.3,11.7,1021.5,0,0,0,0.6
0,0,-56,-7.7,8.5,1022.9,0,0,0,0.5
0,0,-56,7.8,22.7,1023.9,0,0,0,0.8
0,0,-56,-13.8,13.7,1022.2,0,0,0,0.1
0,0,-56,-43.3,22.2,1021.1,0,0,0,0.2
0,0,-56,-63,10.1,1019.8,0,0,0,0
0,0,-56,-58.4,7.1,1013.4,0,0,0,0.9
0,0,-56,-44.6,26.9,1017.3,0,0,0,0.6
0,0,-56,-30.1,9.3,1019.8,0,0,0,0.1
0,0,-56,-24.3,17.1,1020.1,0,0,0,0.3
0,0,-56,-38.9,31,1020.1,0,0,0,0.2
0,0,-56,-43.3,9,1010,0,0,0,0.9
0,0,-56,-49.4,17.6,1031.3,0,0,0,0.1
0,0,-56,-46.6,17.1,1022.9,0,0,0,0.8
0,0,-56,-36.1,13.7,1016.1,0,0,0,0.1
0,0,-56,-42.8,27.6,1023.4,0,0,0,0.8
0,0,-56,-35.6,12.2,1019,0,0,0,0.1
0,0,-56,-44.8,14.9,1023.2,0,0,0,0
0,0,-56,-46.6,22.7,1028.6,0,0,0,0.7
0,0,-56,-40.7,1.7,1007.6,0,0,0,0.9
0,0,-56,-37.2,23.4,1028.1,0,0,0,0.9
0,0,-56,-36.4,15.1,1016.6,0,0,0,0.9
0,0,-56,-39.2,10,1010.1,0,0,0,0.1
0,0,-56,-40.1,26.9,1033.2,0,0,0,0.1
0,0,-56,-37.4,15.9,1015.1,0,0,0,0.1
