throttle,rps,adjust,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gyr_z
0,0.0,0,-51.2,3.7,1007.1,0.0,0.0,0.0,0.2
0,0.0,0,-59.4,18.6,1035.2,0.0,0.0,0.0,0.1
0,0.0,0,-54.6,10.0,1012.9,0.0,0.0,0.0,0.1
0,0.0,0,-57.4,15.9,1014.6,0.0,0.0,0.0,0.3
0,0.0,0,-57.4,7.1,1028.1,0.0,0.0,0.0,0.7
0,0.0,0,-48.4,2.4,1013.7,0.0,0.0,0.0,0.2
0,0.0,0,-54.6,15.6,1028.3,0.0,0.0,0.0,0.8
0,0.0,0,-56.6,10.7,1019.3,0.0,0.0,0.0,0.8
0,0.0,0,-54.6,0.7,1009.5,0.0,0.0,0.0,0.0
0,0.0,0,-57.1,11.5,1039.3,0.0,0.0,0.0,0.9
0,0.0,0,-53.3,3.7,1012.7,0.0,0.0,0.0,0.1
0,0.0,0,-49.9,9.5,1014.9,0.0,0.0,0.0,0.10
0,0.0,0,-57.6,17.3,1039.6,0.0,0.0,0.0,0.8
0,0.0,0,-59.7,3.4,1007.8,0.0,0.0,0.0,0.1
0,0.0,0,-55.8,6.8,1025.1,0.0,0.0,0.0,0.4
0,0.0,0,-54.6,10.7,1025.9,0.0,0.0,0.0,0.9
0,0.0,0,-55.1,0.0,1017.1,0.0,0.0,0.0,0.3
0,0.0,0,-65.3,11.2,1031.3,0.0,0.0,0.0,0.7
0,0.0,0,-52.8,7.8,1007.3,0.0,0.0,0.0,0.7
0,0.0,0,-59.7,6.1,1023.9,0.0,0.0,0.0,0.1
0,0.0,0,-55.6,12.5,1029.5,0.0,0.0,0.0,0.9
0,0.0,0,-54.6,0.7,1010.7,0.0,0.0,0.0,0.3
0,0.0,0,-54.3,13.4,1031.5,0.0,0.0,0.0,0.7
0,0.0,0,-55.6,5.6,1022.9,0.0,0.0,0.0,0.6
0,0.0,0,-57.4,1.5,1010.5,0.0,0.0,0.0,0.9
0,0.0,0,-59.4,15.6,1032.5,0.0,0.0,0.0,0.0
0,0.0,0,-54.1,6.6,1011.2,0.0,0.0,0.0,0.2
0,0.0,0,-53.5,10.0,1023.7,0.0,0.0,0.0,0.8
0,0.0,0,-58.9,15.9,1029.5,0.0,0.0,0.0,0.7
0,0.0,0,-47.4,-1.8,1007.3,0.0,0.0,0.0,0.0
0,0.0,0,-57.9,10.5,1031.5,0.0,0.0,0.0,0.1
0,0.0,0,-50.7,9.8,1027.6,0.0,0.0,0.0,0.1
0,0.0,0,-55.8,9.5,1004.4,0.0,0.0,0.0,0.0
0,0.0,0,-61.2,5.6,1035.9,0.0,0.0,0.0,0.0
0,0.0,0,-50.5,3.4,1014.2,0.0,0.0,0.0,0.0
0,0.0,0,-53.5,5.1,1020.0,0.0,0.0,0.0,0.1
0,0.0,0,-60.5,15.1,1021.5,0.0,0.0,0.0,0.9
0,0.0,0,-51.10,1.7,1005.6,0.0,0.0,0.0,0.9
0,0.0,0,-59.9,13.7,1032.5,0.0,0.0,0.0,0.1
0,0.0,0,-54.6,5.9,1020.5,0.0,0.0,0.0,0.9
0,0.0,0,-54.8,0.5,1007.8,0.0,0.0,0.0,0.1
0,0.0,0,-56.1,10.0,1032.7,0.0,0.0,0.0,0.7
0,0.0,0,-51.2,6.8,1014.2,0.0,0.0,0.0,0.6
0,0.0,0,-56.6,5.4,1011.2,0.0,0.0,0.0,0.9
6,0.0,6,-59.7,9.3,1029.1,0.0,0.0,0.0,0.6
6,0.0,6,-54.3,-3.8,1012.2,0.0,0.0,0.0,0.9
6,0.0,6,-100.4,69.3,1171.1,0.0,0.0,0.0,0.4
6,0.0,6,251.10,146.7,1381.8,0.0,0.0,0.0,0.2
6,0.0,6,615.7,-187.7,670.9,0.0,0.0,0.0,-1.3
6,1.3,6,355.10,65.7,661.9,0.0,0.0,0.0,0.5
6,1.3,6,501.10,-54.3,945.1,0.0,0.0,0.0,0.9
6,2.7,6,305.2,-85.6,1276.6,0.0,0.0,0.0,0.2
6,2.7,6,360.4,-91.9,957.3,0.0,0.0,0.0,0.7
6,2.7,6,317.9,24.2,731.4,0.0,0.0,0.0,0.8
6,2.7,6,488.0,-128.6,845.2,0.0,0.0,0.0,0.6
6,2.7,6,252.2,151.6,1271.7,0.0,0.0,0.0,0.6
6,4.0,6,282.7,-30.10,904.3,0.0,0.0,0.0,1.1
6,2.7,6,273.2,-74.3,1288.6,0.0,0.0,0.0,2.2
6,4.0,6,413.8,-132.9,905.3,0.0,0.0,0.0,1.4
6,2.7,6,278.3,-64.8,1035.9,0.0,0.0,0.0,1.9
6,4.0,6,263.2,220.9,1058.8,0.0,0.0,0.0,1.6
6,5.3,6,554.4,-156.0,901.4,0.0,0.0,0.0,0.10
6,5.3,6,418.7,-103.2,1045.2,0.0,0.0,0.0,0.6
6,6.7,6,226.8,-135.7,903.8,0.0,0.0,0.0,0.7
6,6.7,6,132.8,30.8,943.6,0.0,0.0,0.0,1.4
6,6.7,6,292.5,-104.3,1076.7,0.0,0.0,0.0,2.5
6,6.7,6,359.1,-99.1,1070.1,0.0,0.0,0.0,2.4
6,8.0,6,97.4,129.9,954.1,0.0,0.0,0.0,2.5
6,6.7,6,251.10,-99.9,1562.0,0.0,0.0,0.0,2.1
6,6.7,6,252.2,169.7,1196.5,0.0,0.0,0.0,0.7
6,6.7,6,45.7,-152.9,821.8,0.0,0.0,0.0,0.8
6,6.7,6,412.1,-46.1,1056.6,0.0,0.0,0.0,-1.3
6,5.3,6,232.7,-87.6,893.8,0.0,0.0,0.0,-1.1
6,5.3,6,157.5,209.5,1321.5,0.0,0.0,0.0,-1.6
6,5.3,6,401.6,-17.2,1089.6,0.0,0.0,0.0,1.4
6,5.3,6,-29.7,-224.6,1381.1,0.0,0.0,0.0,1.7
6,6.7,6,119.4,-207.7,917.2,0.0,0.0,0.0,0.1
6,6.7,6,413.1,-46.9,959.7,0.0,0.0,0.0,-2.6
6,6.7,6,208.3,-29.9,940.2,0.0,0.0,0.0,-1.2
6,8.0,6,11.2,68.8,948.10,0.0,0.0,0.0,-1.7
6,8.0,6,19.5,256.3,1184.3,0.0,0.0,0.0,-1.7
6,9.3,6,208.3,-11.5,1005.1,0.0,0.0,0.0,2.3
6,9.3,6,-103.10,-47.4,1702.6,0.0,0.0,0.0,3.6
6,9.3,6,64.7,-109.6,1264.6,0.0,0.0,0.0,2.1
6,9.3,6,110.6,-141.2,918.5,0.0,0.0,0.0,-1.9
6,8.0,6,508.3,-145.5,931.2,0.0,0.0,0.0,-2.8
6,8.0,6,88.9,-67.1,1279.1,0.0,0.0,0.0,0.9
6,8.0,6,63.2,98.4,1371.1,0.0,0.0,0.0,0.9
6,8.0,6,-21.3,-180.8,826.9,0.0,0.0,0.0,2.0
6,9.3,6,104.7,113.3,1074.10,0.0,0.0,0.0,0.9
6,9.3,6,294.9,191.7,995.8,0.0,0.0,0.0,-1.2
6,9.3,6,-196.2,-148.3,888.4,0.0,0.0,0.0,2.3
6,9.3,6,302.10,-70.7,743.4,0.0,0.0,0.0,2.5
6,10.7,6,-13.3,-104.8,1153.3,0.0,0.0,0.0,3.6
6,12.0,6,341.1,56.6,1096.2,0.0,0.0,0.0,1.1
6,10.7,6,-74.0,-236.4,1216.6,0.0,0.0,0.0,0.3
6,10.7,6,102.5,48.8,710.9,0.0,0.0,0.0,-2.3
6,9.3,6,168.7,-228.2,1099.6,0.0,0.0,0.0,0.0
6,9.3,6,-214.2,-57.9,1155.5,0.0,0.0,0.0,-1.8
6,9.3,6,-79.4,-38.7,1207.8,0.0,0.0,0.0,0.2
6,9.3,6,-31.10,-41.0,1153.8,0.0,0.0,0.0,0.2
6,10.7,6,-197.5,-97.8,774.4,0.0,0.0,0.0,0.9
6,10.7,6,31.5,204.6,1376.2,0.0,0.0,0.0,-2.8
6,10.7,6,29.3,132.6,1089.8,0.0,0.0,0.0,-1.2
6,12.0,6,157.2,190.4,853.5,0.0,0.0,0.0,0.1
6,12.0,6,251.10,-65.3,1036.9,0.0,0.0,0.0,-3.5
6,10.7,6,634.8,209.7,302.10,0.0,0.0,0.0,-1.1
6,10.7,6,472.7,-296.4,790.8,0.0,0.0,0.0,0.9
6,10.7,6,96.4,-274.8,1311.3,0.0,0.0,0.0,1.2
6,10.7,6,-408.1,-105.0,1307.6,0.0,0.0,0.0,0.9
6,10.7,6,17.8,48.3,594.10,0.0,0.0,0.0,-2.1
6,10.7,6,-140.1,-173.2,811.5,0.0,0.0,0.0,0.9
6,12.0,6,232.4,-300.5,649.9,0.0,0.0,0.0,0.3
6,12.0,6,219.10,-147.3,1401.9,0.0,0.0,0.0,0.4
6,13.3,6,-241.1,-116.1,1461.9,0.0,0.0,0.0,-1.8
6,12.0,6,292.10,-297.1,332.3,0.0,0.0,0.0,-3.6
6,12.0,6,-41.7,-183.4,932.1,0.0,0.0,0.0,-1.3
6,10.7,6,-12.8,-23.1,1094.10,0.0,0.0,0.0,-3.7
6,12.0,6,48.1,446.0,1618.4,0.0,0.0,0.0,-1.4
6,12.0,6,234.1,-216.7,884.0,0.0,0.0,0.0,-3.8
6,9.3,6,240.10,-89.9,631.6,0.0,0.0,0.0,-1.3
6,10.7,6,91.8,-35.8,606.4,0.0,0.0,0.0,-2.9
6,10.7,6,-71.2,55.9,1481.7,0.0,0.0,0.0,-1.1
6,12.0,6,-38.2,-302.8,1232.7,0.0,0.0,0.0,-3.8
6,10.7,6,379.2,-200.6,289.1,0.0,0.0,0.0,-5.9
6,10.7,6,-60.9,7.3,1102.1,0.0,0.0,0.0,-2.8
6,10.7,6,15.9,-21.8,1117.4,0.0,0.0,0.0,-1.1
6,10.7,6,-355.3,351.3,1140.1,0.0,0.0,0.0,-1.2
6,13.3,6,-5.9,10.5,497.1,0.0,0.0,0.0,0.0
6,12.0,6,81.1,114.10,605.7,0.0,0.0,0.0,0.2
6,12.0,6,-249.7,-3.3,1837.2,0.0,0.0,0.0,2.1
6,12.0,6,319.8,7.1,1353.8,0.0,0.0,0.0,-1.3
6,13.3,6,106.4,-261.5,842.8,0.0,0.0,0.0,1.1
6,13.3,6,-635.3,81.1,1010.0,0.0,0.0,0.0,0.1
6,12.0,6,-135.10,115.2,1209.7,0.0,0.0,0.0,0.6
6,13.3,6,-69.4,96.7,1288.6,0.0,0.0,0.0,-2.9
6,12.0,6,487.8,0.5,505.4,0.0,0.0,0.0,-4.5
6,13.3,6,-76.1,-64.8,921.9,0.0,0.0,0.0,-4.4
6,13.3,6,546.1,289.3,1381.3,0.0,0.0,0.0,-3.2
6,13.3,6,208.0,0.3,1135.10,0.0,0.0,0.0,-6.4
6,13.3,6,-24.6,-205.4,881.3,0.0,0.0,0.0,-5.6
6,13.3,6,382.8,-46.4,695.6,0.0,0.0,0.0,-4.3
6,13.3,6,495.4,164.1,854.10,0.0,0.0,0.0,-4.8
6,13.3,6,114.10,-201.3,1046.6,0.0,0.0,0.0,-2.7
6,14.7,6,326.7,-184.4,854.7,0.0,0.0,0.0,-4.10
6,13.3,6,671.9,-47.9,694.8,0.0,0.0,0.0,-5.5
6,12.0,6,-181.1,171.6,1760.3,0.0,0.0,0.0,-2.3
6,13.3,6,-343.3,-91.2,1730.7,0.0,0.0,0.0,-4.2
6,12.0,6,-182.4,39.3,447.10,0.0,0.0,0.0,-3.3
6,12.0,6,-289.9,-383.5,1071.0,0.0,0.0,0.0,-1.6
6,13.3,6,526.1,-40.7,898.9,0.0,0.0,0.0,-3.3
6,12.0,6,384.8,167.10,779.1,0.0,0.0,0.0,-4.7
6,12.0,6,357.7,-104.3,610.4,0.0,0.0,0.0,-1.2
6,13.3,6,105.7,-170.1,163.1,0.0,0.0,0.0,-2.6
6,14.7,6,-589.2,-196.2,1545.2,0.0,0.0,0.0,0.8
6,13.3,6,-429.6,-248.5,1184.6,0.0,0.0,0.0,-1.9
6,13.3,6,-204.9,-220.1,535.9,0.0,0.0,0.0,-2.3
6,14.7,6,-627.6,-726.2,1299.8,0.0,0.0,0.0,2.9
6,14.7,6,-232.1,66.9,1211.2,0.0,0.0,0.0,0.10
6,14.7,6,-400.9,-291.10,708.10,0.0,0.0,0.0,0.9
6,14.7,6,-78.1,-333.0,1065.4,0.0,0.0,0.0,-1.0
6,13.3,6,-377.6,254.4,1718.7,0.0,0.0,0.0,-1.2
6,13.3,6,-313.0,-173.4,1491.7,0.0,0.0,0.0,-2.0
6,13.3,6,-111.9,-137.8,739.7,0.0,0.0,0.0,-3.1
6,14.7,6,-449.5,-449.8,765.9,0.0,0.0,0.0,-2.5
6,14.7,6,43.2,-221.1,1425.3,0.0,0.0,0.0,-4.7
6,13.3,6,-184.9,-227.9,1090.1,0.0,0.0,0.0,-6.9
6,13.3,6,-92.10,-196.10,534.9,0.0,0.0,0.0,-4.8
6,13.3,6,563.10,362.5,585.2,0.0,0.0,0.0,-4.8
6,13.3,6,39.6,-286.1,1332.3,0.0,0.0,0.0,-3.7
6,13.3,6,817.6,404.5,866.2,0.0,0.0,0.0,-7.9
6,13.3,6,218.10,-209.0,896.10,0.0,0.0,0.0,-3.7
6,12.0,6,516.4,-70.2,965.6,0.0,0.0,0.0,-1.2
6,12.0,6,-151.1,145.10,839.6,0.0,0.0,0.0,-3.9
6,12.0,6,-161.9,-423.7,548.8,0.0,0.0,0.0,-1.9
6,13.3,6,-242.6,-394.2,441.7,0.0,0.0,0.0,-1.9
6,12.0,6,-540.5,-32.8,1834.10,0.0,0.0,0.0,0.7
6,12.0,6,486.8,-42.3,1247.8,0.0,0.0,0.0,-3.9
6,12.0,6,-285.4,42.5,1291.3,0.0,0.0,0.0,0.7
6,12.0,6,-331.2,-227.2,1020.0,0.0,0.0,0.0,1.8
6,14.7,6,-115.8,-181.4,1487.8,0.0,0.0,0.0,-1.4
6,14.7,6,146.2,232.9,818.8,0.0,0.0,0.0,-4.9
6,14.7,6,755.6,-365.3,410.9,0.0,0.0,0.0,-2.0
6,14.7,6,-196.7,338.6,1807.4,0.0,0.0,0.0,-4.9
6,14.7,6,-450.8,23.2,1791.0,0.0,0.0,0.0,-6.2
6,13.3,6,-370.6,-229.8,969.5,0.0,0.0,0.0,-4.6
6,14.7,6,235.1,269.3,1365.5,0.0,0.0,0.0,-1.9
0,16.0,-29,-530.5,-199.3,759.8,0.0,0.0,0.0,0.10
0,16.0,-29,-45.6,-125.5,645.3,0.0,0.0,0.0,-2.8
0,14.7,-27,633.3,-92.7,494.6,0.0,0.0,0.0,-2.1
0,16.0,-30,148.7,234.1,1518.1,0.0,0.0,0.0,-2.2
0,14.7,-28,-629.1,-444.2,1756.3,0.0,0.0,0.0,1.4
0,13.3,-26,-160.4,-490.0,1401.4,0.0,0.0,0.0,-5.7
0,16.0,-32,615.2,637.7,1247.8,0.0,0.0,0.0,-4.1
0,16.0,-32,89.4,-77.1,1192.4,0.0,0.0,0.0,-3.2
0,14.7,-30,-30.2,331.5,1192.9,0.0,0.0,0.0,-2.1
0,13.3,-28,-197.5,35.6,1003.2,0.0,0.0,0.0,-5.0
0,13.3,-28,-824.8,-90.9,1005.6,0.0,0.0,0.0,-5.9
0,12.0,-26,-254.8,163.3,919.9,0.0,0.0,0.0,-2.8
0,10.7,-24,-387.1,-5.6,1315.4,0.0,0.0,0.0,-1.4
0,12.0,-27,-309.2,3.4,851.8,0.0,0.0,0.0,-4.6
0,9.3,-23,-486.4,83.3,934.8,0.0,0.0,0.0,-4.4
0,8.0,-20,-356.6,-124.7,863.5,0.0,0.0,0.0,-3.7
0,6.7,-18,-416.5,174.6,607.9,0.0,0.0,0.0,0.6
0,5.3,-16,-912.2,-451.6,1002.9,0.0,0.0,0.0,1.1
0,5.3,-16,-624.2,-185.7,1527.1,0.0,0.0,0.0,6.2
0,5.3,-16,-64.3,-88.9,700.2,0.0,0.0,0.0,-4.2
0,6.7,-19,-621.4,-163.7,1274.2,0.0,0.0,0.0,-4.7
0,6.7,-19,-559.2,-448.5,1139.4,0.0,0.0,0.0,-5.9
0,8.0,-22,-239.5,-152.7,614.10,0.0,0.0,0.0,-2.7
0,8.0,-22,-173.7,55.7,901.1,0.0,0.0,0.0,-3.2
0,9.3,-25,-263.6,-8.2,704.6,0.0,0.0,0.0,-3.2
0,10.7,-27,-370.2,205.6,1309.3,0.0,0.0,0.0,-1.10
0,10.7,-28,-396.3,-91.7,985.8,0.0,0.0,0.0,-2.6
0,9.3,-26,-418.3,-37.9,1040.8,0.0,0.0,0.0,0.2
0,9.3,-26,-627.3,-174.7,529.1,0.0,0.0,0.0,-3.3
0,8.0,-24,-768.2,194.1,1358.2,0.0,0.0,0.0,-4.4
0,6.7,-21,-668.5,336.4,1170.9,0.0,0.0,0.0,-1.3
0,5.3,-19,-922.1,337.6,1222.2,0.0,0.0,0.0,0.10
0,5.3,-19,-763.3,101.6,977.5,0.0,0.0,0.0,3.5
0,5.3,-20,-522.3,-100.7,625.0,0.0,0.0,0.0,3.10
0,4.0,-17,-497.7,-365.8,974.4,0.0,0.0,0.0,1.1
0,5.3,-20,-565.6,-282.5,916.7,0.0,0.0,0.0,-3.3
0,4.0,-18,-500.0,-38.7,951.9,0.0,0.0,0.0,-5.4
0,5.3,-20,-670.3,-50.5,1231.2,0.0,0.0,0.0,-6.7
0,5.3,-20,-426.2,63.7,911.1,0.0,0.0,0.0,-4.1
0,6.7,-23,-492.8,86.7,1034.2,0.0,0.0,0.0,-2.2
0,5.3,-21,-554.6,133.5,1072.5,0.0,0.0,0.0,-1.0
0,5.3,-21,-512.8,145.10,994.4,0.0,0.0,0.0,0.7
0,5.3,-21,-484.4,9.5,1056.6,0.0,0.0,0.0,1.6
0,4.0,-19,-453.9,37.1,1071.5,0.0,0.0,0.0,2.9
0,4.0,-19,-446.2,32.10,1034.4,0.0,0.0,0.0,2.7
0,2.7,-16,-404.9,27.6,994.4,0.0,0.0,0.0,2.4
0,4.0,-19,-406.10,39.6,1000.10,0.0,0.0,0.0,1.3
0,2.7,-17,-386.5,16.6,1007.1,0.0,0.0,0.0,1.6
0,2.7,-17,-382.2,-4.8,1020.8,0.0,0.0,0.0,1.3
0,1.3,-14,-393.2,-3.1,969.10,0.0,0.0,0.0,1.1
0,1.3,-14,-364.3,-41.5,991.5,0.0,0.0,0.0,0.2
0,1.3,-14,-411.4,-9.2,1018.1,0.0,0.0,0.0,0.7
0,1.3,-15,-281.3,-23.6,1011.2,0.0,0.0,0.0,-1.5
0,1.3,-15,-189.8,7.3,1051.5,0.0,0.0,0.0,-1.2
0,0.0,-12,-115.0,25.1,1040.3,0.0,0.0,0.0,-1.7
0,0.0,-12,-72.10,-10.0,1006.8,0.0,0.0,0.0,-1.8
0,0.0,-12,-47.1,10.10,1024.4,0.0,0.0,0.0,-1.6
0,0.0,-12,-24.6,-14.8,1016.8,0.0,0.0,0.0,-1.9
0,0.0,-12,-38.7,-13.1,1043.9,0.0,0.0,0.0,0.0
