throttle,rps,adjust,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gyr_z
0,0,0,-49.9,5.1,1014.2,0,0,0,0.1
0,0,0,-48.9,3.9,1020.8,0,0,0,0.7
0,0,0,-61.5,10.7,1032.5,0,0,0,0.6
0,0,0,-52.1,4.4,1003.4,0,0,0,0.3
0,0,0,-55.3,4.2,1026.6,0,0,0,0.1
0,0,0,-53.3,11.2,1029.5,0,0,0,0.8
0,0,0,-50.1,-2.3,1008.1,0,0,0,0.7
0,0,0,-61.2,16.1,1031.3,0,0,0,0.7
0,0,0,-53.3,12.2,1018.1,0,0,0,0.6
0,0,0,-55.8,0.5,1011.1,0,0,0,0.3
0,0,0,-63.8,2.9,1034.4,0,0,0,0.9
0,0,0,-48.4,8.3,1011.7,0,0,0,0.7
0,0,0,-57.1,7.6,1028.3,0,0,0,0.9
0,0,0,-61.5,6.8,1025.6,0,0,0,0.7
0,0,0,-49.4,3.7,1002.9,0,0,0,0
0,0,0,-58.7,4.6,1034.9,0,0,0,0.1
0,0,0,-54.3,6.3,1017.1,0,0,0,0
0,0,0,-47.9,4.6,1018.8,0,0,0,0
0,0,0,-60.2,12.5,1032.1,0,0,0,0.7
0,0,0,-49.7,1.5,1008.8,0,0,0,0.7
0,0,0,-55.6,0.5,1031,0,0,0,0.1
0,0,0,-47.1,7.6,1023.2,0,0,0,0.7
0,0,0,-53.3,3.9,1008.3,0,0,0,0.8
0,0,0,-58.7,10.3,1034.7,0,0,0,0.9
0,0,0,-55.6,5.6,1027.8,0,0,0,0.8
0,0,0,-52.1,-5.6,1010.3,0,0,0,0.1
0,0,0,-61.5,12.7,1031,0,0,0,0
0,0,0,-49.2,2.4,1010.1,0,0,0,0.9
0,0,0,-54.1,6.1,1020.8,0,0,0,0.1
0,0,0,-50.5,6.3,1025.9,0,0,0,0.1
0,0,0,-53.3,0.5,1004.9,0,0,0,0.9
0,0,0,-54.3,15.4,1030.5,0,0,0,0.9
0,0,0,-48.4,6.6,1011.7,0,0,0,0.1
0,0,0,-51.7,0.5,1014.4,0,0,0,0.1
0,0,0,-59.2,17.1,1033.7,0,0,0,0.1
0,0,0,-48.4,9,1011.1,0,0,0,0
0,0,0,-55.3,9.8,1024.4,0,0,0,0.9
0,0,0,-58.2,15.9,1027.8,0,0,0,0.6
0,0,0,-48.9,-4.8,1012.9,0,0,0,0.3
0,0,0,-58.7,14.2,1034.2,0,0,0,0.1
0,0,0,-48.2,3.7,1011.2,0,0,0,0.8
0,0,0,-54.8,2.4,1013.2,0,0,0,0.9
0,0,0,-59.2,7.1,1034.9,0,0,0,0.8
0,0,0,-50.7,7.8,1006.3,0,0,0,0.9
0,0,0,-52.5,6.3,1020.8,0,0,0,0.1
0,0,0,-57.9,11.7,1024.4,0,0,0,0.6
0,0,0,-50.1,2.9,1005.6,0,0,0,0.1
0,0,0,-57.1,-1.3,1034.2,0,0,0,0.9
0,0,0,-55.6,4.4,1014.2,0,0,0,0.7
0,0,0,-52.1,10.7,1015.9,0,0,0,0.1
0,0,0,-62,8.8,1037.6,0,0,0,0.9
0,0,0,-57.6,-3.1,1009.5,0,0,0,0.6
0,0,0,-56.1,12.5,1033.4,0,0,0,0
0,0,0,-59.4,8.1,1029.8,0,0,0,0.1
0,0,0,-46.4,1.1,1013.4,0,0,0,0.1
0,0,0,-60.9,10.1,1030.3,0,0,0,0.5
0,0,0,-52.3,10.3,1021.2,0,0,0,0.8
0,0,0,-52.8,3.2,1017.6,0,0,0,0.1
0,0,0,-59.7,11.7,1031.1,0,0,0,0.6
0,0,0,-47.1,0.1,1011.7,0,0,0,0.1
0,0,0,-53.3,1.2,1029.3,0,0,0,0.1
0,0,0,-54.8,7.1,1020.1,0,0,0,0.9
0,0,0,-49.9,0,1002.7,0,0,0,0.9
0,0,0,-58.4,8.8,1034.2,0,0,0,0.9
0,0,0,-55.6,7.1,1019,0,0,0,0.8
0,0,0,-45.3,3.2,1012.5,0,0,0,0.4
0,0,0,-56.6,11.1,1031.7,0,0,0,0.6
0,0,0,-50.2,4.2,1014.2,0,0,0,0.1
0,0,0,-55.3,6.6,1020.5,0,0,0,0.1
0,0,0,-53.8,10.5,1030.3,0,0,0,0.9
0,0,0,-48.2,7.3,1009.5,0,0,0,0.1
0,0,0,-58.9,11.5,1035.2,0,0,0,0.1
0,0,0,-50.1,8.1,1016.6,0,0,0,0.9
0,0,0,-53,3.7,1011.1,0,0,0,0.9
0,0,0,-58.2,10,1030,0,0,0,0.8
0,0,0,-59.9,4.2,1011.5,0,0,0,0.8
0,0,0,-53.5,8.5,1026.1,0,0,0,0.1
0,0,0,-61.1,10.5,1024.2,0,0,0,0.5
0,0,0,-54.8,2.4,1009.5,0,0,0,0.1
0,0,0,-54.3,13.9,1038.6,0,0,0,0.9
0,0,0,-52.3,0.1,1011.2,0,0,0,0.8
0,0,0,-52,1.5,1010.7,0,0,0,0.1
0,0,0,-59.2,11.7,1040.8,0,0,0,0.1
0,0,0,-49.4,0.7,1013.2,0,0,0,0.1
0,0,0,-60.9,4.9,1024.7,0,0,0,0.1
0,0,0,-55.1,5.9,1021.2,0,0,0,0.7
0,0,0,-49.2,3.7,1011.1,0,0,0,0.9
0,0,0,-57.6,11.7,1036.1,0,0,0,0.2
0,0,0,-56.8,4.4,1013.2,0,0,0,0.1
0,0,0,-50.1,6.8,1011.2,0,0,0,0.9
0,0,0,-57.9,2.9,1029.8,0,0,0,0.9
0,0,0,-44.1,4.2,1015.4,0,0,0,0.1
0,0,0,-56.1,8.1,1022.2,0,0,0,0.1
0,0,0,-52.8,11.2,1025.1,0,0,0,0.8
0,0,0,-48.2,-2.3,1011.5,0,0,0,0.1
0,0,0,-63.8,7.8,1033.2,0,0,0,0.9
0,0,0,-54.3,6.6,1014.2,0,0,0,0.1
0,0,0,-54.3,2.2,1019,0,0,0,0
0,0,0,-55.1,12.2,1038.3,0,0,0,0.1
0,0,0,-52,1.5,1004.6,0,0,0,0.9
0,0,0,-58.4,9,1019.3,0,0,0,0.1
0,0,0,-62.5,5.9,1030,0,0,0,0.9
0,0,0,-48.4,1.5,1011.1,0,0,0,0.2
0,0,0,-62.7,15.1,1027.6,0,0,0,0.1
9,0,9,-49.9,8.3,1018.3,0,0,0,0.1
9,0,9,-133.7,-140.6,971.2,0,0,0,0.9
9,0,9,-78.9,-401.1,1357.4,0,0,0,2.6
9,0,9,15.6,-60.5,1172.6,0,0,0,0.1
9,1.3,9,614.3,64.9,678.5,0,0,0,-1
9,1.3,9,325.9,0.5,970.9,0,0,0,0.1
9,2.7,9,320.8,-45.6,1189.5,0,0,0,0.6
9,2.7,9,244.1,-27.2,1067.4,0,0,0,-1.8
9,4,9,367.9,49.3,1104.5,0,0,0,0.5
9,4,9,67.6,178.1,1246.3,0,0,0,0.8
9,4,9,332.8,-47.4,1074.5,0,0,0,0.2
9,5.3,9,207.5,188.7,778.3,0,0,0,0.2
9,4,9,224.4,101.1,954.1,0,0,0,-1.7
9,4,9,324.1,283.7,1143.1,0,0,0,-1.9
9,2.7,9,273.2,-160.8,1199.1,0,0,0,0
9,2.7,9,327.6,-101.7,953.4,0,0,0,0.6
9,2.7,9,465.1,-36.6,808.3,0,0,0,0.7
9,4,9,253.7,114,1576.4,0,0,0,0.3
9,4,9,112.8,30.3,1060.3,0,0,0,0.3
9,4,9,417.7,58.3,975.6,0,0,0,0.9
9,5.3,9,312,-245.2,1043.5,0,0,0,0.6
9,5.3,9,297.1,-40.5,832,0,0,0,0.3
9,6.7,9,115.5,54.2,1029.8,0,0,0,-2.8
9,8,9,184.6,-23.3,907.5,0,0,0,-1.7
9,6.7,9,124,31,877.9,0,0,0,1.3
9,6.7,9,359.9,-170.3,1246.8,0,0,0,2.5
9,8,9,348.6,40.8,1118.2,0,0,0,1.4
9,8,9,279.3,47.9,1041,0,0,0,1.7
9,6.7,9,180.4,-242.3,1038.6,0,0,0,-1.1
9,8,9,388.9,-31.8,876.7,0,0,0,-1.5
9,6.7,9,311.5,-298.4,1053.1,0,0,0,-3.6
9,5.3,9,166,-171.9,1204.1,0,0,0,-1.8
9,6.7,9,-65.6,46.4,1421.9,0,0,0,0.5
9,6.7,9,238,-82.2,1044.2,0,0,0,0.5
9,6.7,9,218.7,-18.7,1195.3,0,0,0,-2.1
9,6.7,9,273.2,-82.5,1061.5,0,0,0,-4.1
9,8,9,108.4,-213.6,602.3,0,0,0,-4.2
9,8,9,293.2,-94.3,670.4,0,0,0,-4.2
9,9.3,9,179.7,-161.4,1015.6,0,0,0,-2.6
9,10.7,9,192.4,36.1,1118.7,0,0,0,-2.6
9,10.7,9,81.1,-59.2,1307.9,0,0,0,0.9
9,9.3,9,215.6,-62.7,1045.7,0,0,0,0.3
9,9.3,9,-69.2,44.9,1063.7,0,0,0,-1.1
9,8,9,366.9,-50.7,605.7,0,0,0,-1.6
9,8,9,357.4,-277.7,1031.5,0,0,0,0
9,8,9,50.8,-112.7,1286.1,0,0,0,5.1
9,8,9,289.8,-84.3,1036.4,0,0,0,0.1
9,8,9,-116.1,-267.2,850.6,0,0,0,0.6
9,8,9,31.5,50.3,599.1,0,0,0,0.2
9,9.3,9,237.5,171.4,700.9,0,0,0,0.4
9,10.7,9,168.5,77.6,1196,0,0,0,0.7
9,12,9,278.8,15.9,1297.1,0,0,0,0.3
9,10.7,9,386.2,167.1,1055.7,0,0,0,-3.8
9,10.7,9,77.9,28.8,1050.5,0,0,0,-3.9
9,9.3,9,181.4,-243.6,602.3,0,0,0,-3.5
9,10.7,9,198.5,-81.7,1140.6,0,0,0,-4.9
9,10.7,9,50,-135,1379.9,0,0,0,-1.3
9,10.7,9,-60.2,-221.8,802.5,0,0,0,0.2
9,9.3,9,-134.2,86.7,1001.5,0,0,0,-1.7
9,9.3,9,42.7,96.7,607.2,0,0,0,0.7
9,12,9,153.6,65.9,1613,0,0,0,0.8
9,12,9,183.1,-121.2,1185.1,0,0,0,-1.9
9,13.3,9,95.9,-3.8,525.4,0,0,0,-3.1
9,10.7,9,197.3,-60.2,474.1,0,0,0,-2.2
9,10.7,9,-284.3,197.3,1092.8,0,0,0,-1.1
9,10.7,9,-214.4,-388.6,1543.9,0,0,0,0.8
9,12,9,125.5,55.7,1474.9,0,0,0,-2.9
9,12,9,132.8,-192.9,566.2,0,0,0,-3.2
9,10.7,9,-88.9,213.4,760.1,0,0,0,-4.5
9,9.3,9,66.4,276.6,1460.9,0,0,0,-1.7
9,10.7,9,251.7,199.5,1309.3,0,0,0,-1.1
9,12,9,347.4,86.9,1214.8,0,0,0,-3.3
9,10.7,9,110.1,-156,782.2,0,0,0,-6.8
9,10.7,9,-54.8,-210.8,978,0,0,0,-2.5
9,9.3,9,-385.3,-73.8,1714.4,0,0,0,-5.9
9,10.7,9,-124.2,191.9,1370.6,0,0,0,-4.3
9,10.7,9,132.1,-180.8,401.6,0,0,0,-4.3
9,10.7,9,372.6,132.3,286.1,0,0,0,-4.5
9,10.7,9,-327.6,66.2,1385.7,0,0,0,-3.6
9,10.7,9,-188.8,163.6,1461.2,0,0,0,-3.8
9,12,9,182.1,-115.5,970.7,0,0,0,-5.9
9,10.7,9,-32.8,54.2,468.5,0,0,0,-2.3
9,10.7,9,125.7,192.1,516.6,0,0,0,-3.2
9,10.7,9,-75.6,219.7,1333,0,0,0,-3.6
9,10.7,9,-275.4,-327.4,1034.2,0,0,0,-1.1
9,13.3,9,568.6,-12.1,395,0,0,0,-4.8
9,12,9,28.8,-43.5,1229,0,0,0,0.7
9,13.3,9,88.9,129.2,1512.7,0,0,0,0.1
9,13.3,9,39.3,-201.6,1123.5,0,0,0,0.5
9,13.3,9,61.5,-44.6,738.5,0,0,0,-2.3
9,13.3,9,187.3,-8.2,741.5,0,0,0,-1
9,13.3,9,13.2,-20.1,1632.1,0,0,0,0.1
9,13.3,9,416.7,-109.6,775.9,0,0,0,-2.8
9,12,9,47.6,-299.2,765.6,0,0,0,-2
9,12,9,107.7,-129.1,1174.1,0,0,0,-2.1
9,12,9,53.5,-89.4,1328.4,0,0,0,-4.6
9,12,9,-216.2,-389.8,1289.6,0,0,0,-5.4
9,12,9,126.7,-210.6,718.1,0,0,0,-5
9,12,9,703.9,-31.8,974.6,0,0,0,-6.3
9,12,9,308.6,268.8,1483.4,0,0,0,-3
9,12,9,-325.8,47.1,1095.5,0,0,0,-2.7
9,13.3,9,-82.2,87.4,625.1,0,0,0,-5.4
9,13.3,9,468,62.1,1166.7,0,0,0,-3.5
9,13.3,9,-43.5,500.7,1974.4,0,0,0,-2
9,13.3,9,-435.2,-583.3,1121.1,0,0,0,-2.1
9,13.3,9,43.9,-203.9,418.9,0,0,0,-3.1
9,14.7,9,-156.8,-305.6,1021.1,0,0,0,0.5
9,13.3,9,-255.1,55.9,1681.9,0,0,0,-1.1
9,14.7,9,-67.9,227.3,879.2,0,0,0,-3.7
9,13.3,9,54.7,-182.6,503.2,0,0,0,-2.2
9,14.7,9,196.8,122.8,1046.9,0,0,0,-3.7
9,12,9,185.8,174.6,1173.6,0,0,0,-2.6
9,12,9,59.3,271.1,842.3,0,0,0,-2.8
9,13.3,9,121.8,-88.4,1087.9,0,0,0,-2.8
9,10.7,9,691.7,253.4,1039.8,0,0,0,-2.8
9,12,9,535.6,-279.7,938.2,0,0,0,-1.8
9,10.7,9,556.9,-66.8,542.2,0,0,0,-4.5
9,10.7,9,636.1,614.3,994.9,0,0,0,-4.8
9,10.7,9,190.7,-209.8,1580.6,0,0,0,0.8
9,12,9,-57.4,99.9,1312.1,0,0,0,-3.2
9,10.7,9,107.9,407.2,446.3,0,0,0,-8.7
9,12,9,-387.1,-511.8,1265.6,0,0,0,0.1
9,14.7,9,-41,-90.4,1424.6,0,0,0,0.2
9,13.3,9,-61.7,-194.4,578.4,0,0,0,-3.3
9,14.7,9,-262.1,-246.4,795.2,0,0,0,-4.8
9,13.3,9,-369.9,-33.6,1170.4,0,0,0,-2.4
9,13.3,9,55.7,-236.7,1318.1,0,0,0,-5.4
9,12,9,618.4,729.1,404.5,0,0,0,-7
9,14.7,9,-137.3,-225.7,897.2,0,0,0,0.1
9,13.3,9,267.3,54.4,1823.1,0,0,0,-2.6
9,13.3,9,-122.7,152.1,694.6,0,0,0,-2.8
9,13.3,9,-69.9,-246.9,293.7,0,0,0,-3.2
9,12,9,533.2,13.9,983.4,0,0,0,-3.3
9,13.3,9,695.8,316.7,1572.1,0,0,0,-4.6
9,12,9,-202.9,-288.2,427.5,0,0,0,-1.9
9,13.3,9,-372.2,-26.9,1460.7,0,0,0,-1.6
9,13.3,9,-610.2,-325.8,1484.6,0,0,0,-3.8
9,13.3,9,418.5,117.4,765.6,0,0,0,-2.5
9,12,9,305.7,-218.1,59.1,0,0,0,-4.6
9,13.3,9,-368.6,-220.8,1461.9,0,0,0,-2.7
9,12,9,-241.5,-84.8,1536.6,0,0,0,-4.7
9,12,9,297.9,368.2,481.9,0,0,0,-4.3
9,12,9,236.6,18.3,1005.1,0,0,0,0.2
9,13.3,9,-322,-452.1,1341.3,0,0,0,0.7
9,12,9,503.2,216.8,-13.8,0,0,0,-3.5
9,12,9,798.6,93.5,303.7,0,0,0,-2.9
9,13.3,9,-217.2,-50.5,1328.6,0,0,0,0.2
0,10.7,-46,-63.8,55.2,1093.8,0,0,0,-2.8
0,12,-48,249,-544.8,1074.2,0,0,0,1
0,12,-49,-121.4,306.2,606.7,0,0,0,0.4
0,13.3,-51,-759.7,-239.7,1375.5,0,0,0,-1.9
0,12,-49,319.6,-207.1,853.3,0,0,0,-4.8
0,12,-50,493.9,-382.4,268.1,0,0,0,-3.1
0,13.3,-53,-199.3,-213.4,-140.6,0,0,0,-6.9
0,12,-51,-218,-96.6,1999.9,0,0,0,-8.4
0,12,-51,-555.3,-349.9,1577.6,0,0,0,-6.5
0,12,-51,-654.9,277.8,452.1,0,0,0,-3.2
0,10.7,-49,-591.4,-122.9,1207.5,0,0,0,0.3
0,8,-45,-44.1,30,1026.6,0,0,0,-2.9
0,8,-45,-1169.3,552,1404.5,0,0,0,5.5
0,8,-45,-327.1,514.4,667.7,0,0,0,4.5
0,5.3,-40,-339.2,18.8,967,0,0,0,3.3
0,4,-38,-278.4,-95.3,1158.2,0,0,0,8.4
0,5.3,-41,-443.9,-591.4,649.4,0,0,0,-4.9
0,5.3,-41,-365,0.5,1071.3,0,0,0,-6.8
0,5.3,-41,-564.8,-134.7,1185.3,0,0,0,-2.8
0,6.7,-44,-499.5,31.1,1268.1,0,0,0,0.1
0,6.7,-44,-850.2,-218.5,1215.6,0,0,0,7.3
0,5.3,-42,-363.7,3.9,508.3,0,0,0,2.5
0,6.7,-44,-129.4,-334,962.9,0,0,0,8.1
0,6.7,-44,-610.6,104,1422.6,0,0,0,3.5
0,6.7,-45,-286.6,81.5,717.5,0,0,0,6.8
0,5.3,-42,-642.9,-517.7,362.8,0,0,0,6.9
0,6.7,-45,-582.7,-72.5,1386.1,0,0,0,-1.4
0,5.3,-43,-594.5,-20.1,1021.5,0,0,0,-1.9
0,5.3,-43,-412.4,261.5,881.6,0,0,0,0.3
0,5.3,-43,-367.3,-20.5,1040.5,0,0,0,0.3
0,4,-41,-306.1,33.9,898.2,0,0,0,1.4
0,4,-41,-438.3,-10.7,950.2,0,0,0,1.1
0,2.7,-39,-590.7,-18.7,1195.6,0,0,0,3
0,4,-41,-617.1,272.5,1185.1,0,0,0,1.5
0,2.7,-39,-409.3,-254.4,1161.9,0,0,0,5.5
0,4,-41,-422.9,92.3,893.8,0,0,0,2.8
0,2.7,-39,-408.6,0.2,853.5,0,0,0,3.9
0,4,-42,-433.9,119.4,1165.3,0,0,0,0.2
0,4,-42,-534.8,-41.5,1157.1,0,0,0,1
0,5.3,-44,-350.2,19.3,876.2,0,0,0,0.2
0,5.3,-44,-387.5,169.4,967.8,0,0,0,-2.8
0,4,-42,-412.2,81.3,1096.7,0,0,0,0.4
0,5.3,-45,-221.8,-145.7,702.4,0,0,0,0.4
0,4,-42,-397.1,-23.6,1081.1,0,0,0,-2.3
0,5.3,-45,-442.1,-28.4,1284.9,0,0,0,-3.1
0,4,-43,-417,-131.7,959.5,0,0,0,-4
0,4,-43,-481.3,-9.7,991.7,0,0,0,-4
0,4,-43,-470.8,39.6,1094.1,0,0,0,-3.7
0,4,-43,-445.4,-25.6,1024.7,0,0,0,-2.9
0,4,-43,-488.1,26.9,1032.7,0,0,0,-2.3
0,2.7,-41,-517.7,6.1,1041.7,0,0,0,-3.8
0,2.7,-41,-449.5,13.2,983.9,0,0,0,-2.7
0,1.3,-39,-432.9,-6.2,989,0,0,0,-1.1
0,2.7,-41,-435.7,17.3,979.1,0,0,0,-1.9
0,2.7,-41,-379.6,25.9,960.9,0,0,0,0.9
0,1.3,-39,-343.3,26.4,1008.1,0,0,0,0.5
0,1.3,-39,-240.3,-19.2,1010,0,0,0,0.8
0,1.3,-39,-195.9,-31.1,995.8,0,0,0,0.1
0,1.3,-39,-149.1,-9.5,999.8,0,0,0,0.8
0,1.3,-39,-128.8,-9.7,1006.6,0,0,0,0.8
0,1.3,-39,-114.3,-5.6,1028.1,0,0,0,0.6
0,0,-37,-93.7,-24.1,1021.2,0,0,0,0.8
0,0,-37,-69.4,-19.7,1035.4,0,0,0,0.4
0,1.3,-39,-23.8,-17.4,1015.1,0,0,0,0.3
0,1.3,-39,78.6,-18.4,1087.2,0,0,0,0.7
0,1.3,-39,177.7,-57.1,972.7,0,0,0,0
0,1.3,-39,209.7,-24.8,1022.7,0,0,0,0.5
0,1.3,-39,186.8,-32,1046.9,0,0,0,0.6
0,1.3,-39,124.8,-25.6,1029.3,0,0,0,0.6
0,1.3,-39,50,-24.6,1009,0,0,0,0.7
0,1.3,-39,-59.9,-22.8,1024.4,0,0,0,0.6
0,0,-37,-132.9,-4.1,1021.5,0,0,0,0.3
0,0,-37,-176.5,-27.2,1027.6,0,0,0,0.6
0,0,-37,-171.6,-9.5,1008.8,0,0,0,0.6
0,0,-37,-145.2,1.7,1008.1,0,0,0,0.8
0,0,-37,-116.1,-23.3,1013.4,0,0,0,0.3
0,0,-37,-78.1,-12.3,1026.4,0,0,0,0.3
0,0,-37,-38.4,-16.2,1012.9,0,0,0,0.3
0,0,-37,-10.1,-45.1,1018.8,0,0,0,0.3
0,0,-37,19.5,-12.1,1017.1,0,0,0,0.9
0,0,-37,31.7,-28.9,1016.8,0,0,0,0.9
0,0,-37,-8.7,-18.7,1025.4,0,0,0,0.8
0,0,-37,-43.1,-15.4,1018.1,0,0,0,0.9
0,0,-37,-75.8,-16.6,1014.2,0,0,0,0.9
0,0,-37,-94.5,-4.8,1018.6,0,0,0,0.8
0,0,-37,-98.1,-14.8,1017.8,0,0,0,0.1
0,0,-37,-82.7,-18.2,1016.4,0,0,0,0
0,0,-37,-49.7,-8.5,1026.4,0,0,0,0.9
0,0,-37,-31.1,-26.1,1012.2,0,0,0,0.1
0,0,-37,-30.5,-15.9,1026.6,0,0,0,0.1
0,0,-37,-25.6,-12.5,1018.8,0,0,0,0.1
0,0,-37,-39.7,-26.1,1012.2,0,0,0,0.9
0,0,-37,-55.6,-13.1,1028.6,0,0,0,0.8
0,0,-37,-67.6,-18.4,1012.2,0,0,0,0.9
0,0,-37,-67.1,-21.5,1015.4,0,0,0,0.2
0,0,-37,-56.4,-16.6,1021.2,0,0,0,0.8
0,0,-37,-48.7,-24.3,1010.5,0,0,0,0
0,0,-37,-43.5,-12.8,1024.7,0,0,0,0.9
0,0,-37,-37.4,-19.1,1024.9,0,0,0,0
0,0,-37,-37.2,-22.1,1006.6,0,0,0,0.1
0,0,-37,-53.3,-6.7,1025.4,0,0,0,0.1
0,0,-37,-59.7,-22.1,1017.8,0,0,0,0.9
0,0,-37,-61.1,-17.2,1018.8,0,0,0,0
0,0,-37,-53.3,-2.3,1029.8,0,0,0,0
0,0,-37,-47.1,-23.6,1013.9,0,0,0,0
0,0,-37,-47.4,-15.1,1023.2,0,0,0,0.1
0,0,-37,-48.7,-11,1027.3,0,0,0,0.3
0,0,-37,-49.7,-30.7,1009.8,0,0,0,0.2
0,0,-37,-51.5,-7.4,1019.5,0,0,0,0.2
0,0,-37,-59.7,-22.3,1023.7,0,0,0,0.8
0,0,-37,-56.4,-18.7,1011.5,0,0,0,0
0,0,-37,-48.2,-8.9,1016.1,0,0,0,0
0,0,-37,-46.9,-19.7,1015.4,0,0,0,0.8
0,0,-37,-48.4,-11.5,1026.4,0,0,0,0.1
0,0,-37,-54.1,-13.8,1024.7,0,0,0,0.1
0,0,-37,-52.3,-23.1,1009.8,0,0,0,0.9
0,0,-37,-50.2,-9.7,1027.8,0,0,0,0.9
0,0,-37,-49.2,-25.1,1016.4,0,0,0,0.2
0,0,-37,-46.4,-21,1013.9,0,0,0,0.1
0,0,-37,-50.7,-10.7,1029.1,0,0,0,0.8
0,0,-37,-51.1,-28.9,1006.6,0,0,0,0.9
0,0,-37,-52.5,-12.1,1023.9,0,0,0,0
0,0,-37,-49.7,-7.2,1024.7,0,0,0,0.9
0,0,-37,-51.2,-25.4,1011.5,0,0,0,0.7
0,0,-37,-52,-9.7,1026.9,0,0,0,0.7
0,0,-37,-52.8,-17.7,1021.1,0,0,0,0.2
0,0,-37,-45.6,-16.6,1020,0,0,0,0.7
0,0,-37,-47.4,-10.5,1023.9,0,0,0,0
0,0,-37,-48.7,-22.3,1013.7,0,0,0,0.9
0,0,-37,-47.6,-6.4,1018.6,0,0,0,0.1
0,0,-37,-52,-15.9,1020.1,0,0,0,0.7
0,0,-37,-52.5,-24.3,1011.1,0,0,0,0.1
0,0,-37,-52.5,-7.9,1024.2,0,0,0,0.9
0,0,-37,-54.1,-21.8,1023.7,0,0,0,0.8
0,0,-37,-50.2,-26.1,1016.8,0,0,0,0.2
0,0,-37,-45.1,-13.8,1020.8,0,0,0,0.9
0,0,-37,-51.1,-29.9,1008.5,0,0,0,0
0,0,-37,-53.8,-13.3,1024.4,0,0,0,0.3
0,0,-37,-54.3,-9.1,1020.5,0,0,0,0.7
0,0,-37,-58.9,-28.7,1001.7,0,0,0,0.1
0,0,-37,-48.4,-10,1023.2,0,0,0,0
0,0,-37,-50.5,-25.1,1024.9,0,0,0,0.1
0,0,-37,-48.2,-21,1015.1,0,0,0,0.9
0,0,-37,-45.8,-2.6,1023.7,0,0,0,0.5
0,0,-37,-48.9,-25.4,1012.9,0,0,0,0
0,0,-37,-52,-8.7,1027.8,0,0,0,0.1
0,0,-37,-51.7,-20,1022.7,0,0,0,0.6
0,0,-37,-53.8,-26.9,1006.3,0,0,0,0
0,0,-37,-52.3,-4.4,1029.5,0,0,0,0.3
0,0,-37,-51.7,-23.8,1015.6,0,0,0,0.8
0,0,-37,-53,-21,1012.7,0,0,0,0.8
0,0,-37,-47.1,-10.5,1030.5,0,0,0,0.9
0,0,-37,-44.1,-32.3,1017.6,0,0,0,0
0,0,-37,-49.7,-14.8,1020,0,0,0,0.9
0,0,-37,-54.8,-15.1,1022.5,0,0,0,0.7
0,0,-37,-56.4,-29.7,1012.9,0,0,0,0.2
0,0,-37,-50.2,-13.1,1025.9,0,0,0,0.8
0,0,-37,-52.8,-16.9,1014.9,0,0,0,0.6
0,0,-37,-51.5,-20.2,1008.1,0,0,0,0
0,0,-37,-50.7,-12.5,1033.2,0,0,0,0.1
