throttle,rps,adjust,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gyr_z
18,21.3,18,926.5,-968.3,451.9,0,0,0,-7.7
18,22.7,18,510.5,257.8,282.5,0,0,0,-2.2
18,21.3,18,689.2,-552.8,1376.5,0,0,0,-3.1
18,20,18,851.8,609.1,1189.9,0,0,0,-2.9
18,21.3,18,603.8,-790.5,319.6,0,0,0,-9.6
18,18.7,18,820.8,379.6,1141.8,0,0,0,-6.9
18,20,18,608.4,-451.6,1219.5,0,0,0,-3.9
18,20,18,763.2,-39.9,1886.1,0,0,0,-4.6
18,18.7,18,1206.3,-374,310.5,0,0,0,-9.5
18,18.7,18,297.6,329.6,748,0,0,0,-1.8
18,20,18,553.7,-514.8,393.6,0,0,0,-8.2
18,21.3,18,227.3,-317.6,1632.3,0,0,0,-8.4
18,21.3,18,753.9,117.7,978.3,0,0,0,-6.5
18,22.7,18,764.9,332.5,438.7,0,0,0,-4.6
18,21.3,18,506.6,-417,900.1,0,0,0,-4.1
18,21.3,18,498.5,-579.7,1312.7,0,0,0,-4.9
18,22.7,18,273.7,-54.1,1220.2,0,0,0,-5.7
18,22.7,18,1045.2,472.4,432.9,0,0,0,-1.7
18,21.3,18,74.5,-257.2,836.9,0,0,0,-4.9
18,20,18,149.7,-99.9,1529.1,0,0,0,-4.7
18,20,18,732.9,-292,1210.7,0,0,0,-4.1
18,21.3,18,764.6,583.5,-42.5,0,0,0,-1.8
18,21.3,18,848.4,-446.7,550.5,0,0,0,-2.9
18,22.7,18,1146.7,356.7,1260,0,0,0,-1.7
18,22.7,18,196.5,-586.3,1119.1,0,0,0,-3.7
18,21.3,18,405.8,20.1,1084.5,0,0,0,-7.6
18,22.7,18,385,-103.5,1341.3,0,0,0,-1.1
18,22.7,18,761.1,21.5,1277.8,0,0,0,-2.2
18,22.7,18,561.5,-333.5,594.2,0,0,0,-3.5
18,21.3,18,463.6,13.2,390.9,0,0,0,-7.9
18,21.3,18,356.7,819.8,1507.8,0,0,0,-1.7
18,18.7,18,409.9,361.8,1012.2,0,0,0,-2.3
18,20,18,229,330.1,918.9,0,0,0,0.3
18,21.3,18,203.9,-46.4,1063.1,0,0,0,-5.7
18,20,18,679.7,287.1,1999.9,0,0,0,-3.1
18,20,18,-203.9,-158.6,1101.3,0,0,0,-6.6
18,21.3,18,480.1,303.7,1154.3,0,0,0,-4.3
18,21.3,18,663.1,-286.9,603.8,0,0,0,-8.2
18,21.3,18,-292.3,-74.5,1467.3,0,0,0,-10.7
18,22.7,18,371.3,-748.1,549.3,0,0,0,-9.1
18,21.3,18,365.5,508.8,776.9,0,0,0,-13.2
18,21.3,18,636.1,-567.4,1745.8,0,0,0,-10.1
18,20,18,154.3,-36.6,540.5,0,0,0,-11.1
18,22.7,18,99.4,-335.3,1186.8,0,0,0,-7.1
18,21.3,18,938.7,-208.3,995.4,0,0,0,-9.4
18,21.3,18,259,99.9,1999.9,0,0,0,-6.8
18,21.3,18,-188.8,-111.9,-108.8,0,0,0,-7.3
18,21.3,18,706.1,295.9,776.4,0,0,0,-3.4
18,21.3,18,371.3,-331.2,1597.4,0,0,0,-10.6
18,20,18,652.1,-221.1,1264.9,0,0,0,-7.6
18,21.3,18,-194.7,-149.3,757.3,0,0,0,-4.5
18,21.3,18,694.6,-711.6,893.3,0,0,0,-9.5
18,21.3,18,441.2,-75.3,1316.4,0,0,0,-9.7
18,21.3,18,195.1,-43.8,434.3,0,0,0,-8.5
18,21.3,18,423.1,731.7,1975.8,0,0,0,-6.9
18,22.7,18,478.5,-488.5,1378.7,0,0,0,-7.2
18,21.3,18,134.3,-556.8,1121.6,0,0,0,-6.7
18,24,18,-302.5,276.1,1636.7,0,0,0,-3.2
18,24,18,352.1,-35.8,371.3,0,0,0,-7.1
18,22.7,18,65.9,113,1531.5,0,0,0,0.9
18,22.7,18,235.8,-985.6,157.1,0,0,0,-2.2
0,24,-2458,-315.8,158.9,501.5,0,0,0,-8.1
0,25.3,-2461,210.4,-63.3,985.8,0,0,0,-3.8
0,22.7,-2457,365.1,49.3,260.5,0,0,0,-7.6
0,25.3,-2463,-542,335.9,1999.9,0,0,0,0.1
0,24,-2461,-80.4,-865.3,1140.6,0,0,0,-7.7
0,24,-2462,-8.2,700.7,387.2,0,0,0,-12.1
0,21.3,-2457,-1662.6,1005.4,1999.9,0,0,0,0.6
0,21.3,-2458,-1999,-831.9,1999.9,0,0,0,17.5
0,18.7,-2454,-1999,-1133.7,-266.2,0,0,0,3.1
0,14.7,-2447,-1999,-1190.3,-1508.9,0,0,0,-40.5
0,14.7,-2447,-1999,-1323.3,-782.3,0,0,0,-71.6
0,10.7,-2441,-1999,-607.3,229.2,0,0,0,-68.8
0,9.3,-2438,-1999,250.7,787.1,0,0,0,-50.8
0,6.7,-2434,-1999,1285.9,1444.3,0,0,0,-10.1
0,6.7,-2434,-1999,1127.4,1999.9,0,0,0,30.3
0,4,-2429,-1755.4,791.1,1999.9,0,0,0,62.1
0,2.7,-2427,-829.2,-108.8,1057.4,0,0,0,68.1
0,2.7,-2427,-439.5,-467.5,431.2,0,0,0,57.7
0,1.3,-2425,-156.1,-281.1,277.3,0,0,0,40.5
0,2.7,-2427,94.2,-56.4,632.8,0,0,0,27.9
0,1.3,-2425,301.8,348.4,1128.4,0,0,0,22.6
0,1.3,-2425,50,347.2,1794.4,0,0,0,25.3
0,1.3,-2425,245.6,224.1,1074.2,0,0,0,19.1
0,1.3,-2425,236.3,126.2,1066.9,0,0,0,11.7
0,1.3,-2425,275.4,104.5,1128.4,0,0,0,4.4
0,1.3,-2425,267.1,125.5,1063.1,0,0,0,0.4
0,1.3,-2425,217.5,117.7,1022.7,0,0,0,-5.9
0,2.7,-2428,214.4,82.5,1072,0,0,0,-4.7
0,2.7,-2428,176.5,-35.4,1095.5,0,0,0,-1.7
0,2.7,-2428,219.1,-83,1062,0,0,0,0.5
0,2.7,-2428,205.6,-71.5,933.1,0,0,0,0.1
0,2.7,-2428,148.7,-4.6,948.1,0,0,0,0.4
0,2.7,-2428,60.8,5.1,991.9,0,0,0,0.3
0,2.7,-2428,-54.8,-45.3,1002.2,0,0,0,0.6
0,2.7,-2428,-94.8,-34.1,1002.2,0,0,0,0.7
0,0,-2423,-104,-23.3,1017.8,0,0,0,0
0,0,-2423,-86.8,-19.5,1031,0,0,0,-1.1
0,0,-2423,-23.1,-9.5,1011.2,0,0,0,-1
0,0,-2423,1.2,-11.5,1021.1,0,0,0,-1.9
0,0,-2423,16.1,-1.8,1031,0,0,0,0
0,0,-2423,13.7,-15.1,1014.9,0,0,0,0.3
0,0,-2423,4.2,-9.2,1024.9,0,0,0,0.6
0,0,-2423,-1,-4.8,1018.1,0,0,0,0.7
0,0,-2423,-9.2,-16.9,1007.6,0,0,0,0.9
0,0,-2423,-16.4,0,1032.2,0,0,0,0.5
0,0,-2423,-8.7,-21.8,1023.7,0,0,0,0.9
0,0,-2423,-6.9,-15.9,1015.6,0,0,0,0.1
